日期,訂單編號,會員編號,商品分類,商品名稱,結帳金額,付款方式
2026-04-30 18:35,SA-553299,M00006,美妝保養,資生堂 百優精純乳霜,2583,信用卡
2026-04-19 07:59,SA-836418,M00755,3C家電,Sony 降噪耳機,10378,信用卡
2026-04-03 15:46,SA-190388,M00862,服飾配件,G-Shock 經典運動錶,3152,超商貨到付款
2026-04-17 17:17,SA-741873,M00460,美妝保養,SK-II 青春露,5718,超商貨到付款
2026-04-26 05:44,SA-950740,M00686,生活居家,無印良品 PP收納盒,427,街口支付
2026-04-03 12:27,SA-543688,M00365,美妝保養,理膚寶水 B5全面修復霜,827,信用卡
2026-04-03 04:41,SA-713658,M00645,母嬰用品,Combi 奶瓶消毒鍋,3108,ATM轉帳
2026-04-12 12:13,SA-255885,M01194,生活居家,3M 淨水器濾心,2398,信用卡
2026-04-22 23:10,SA-379458,M00341,服飾配件,G-Shock 經典運動錶,2892,信用卡
2026-04-29 07:19,SA-417852,M00584,3C家電,LG 掃地機器人,15762,信用卡
2026-04-02 11:11,SA-268405,M01029,3C家電,iPhone 15 Pro,35998,街口支付
2026-04-21 08:45,SA-588253,M01031,服飾配件,Levi's 501牛仔褲,3613,信用卡
2026-04-18 22:34,SA-634925,M00996,美妝保養,SK-II 青春露,5893,LinePay
2026-04-03 08:37,SA-170237,M00625,美妝保養,蘭蔻 極光水,3354,信用卡
2026-04-24 16:49,SA-640274,M01410,3C家電,Nintendo Switch,8920,街口支付
2026-04-08 12:31,SA-470774,M00107,服飾配件,Levi's 501牛仔褲,3594,信用卡
2026-04-08 14:02,SA-168461,M01305,3C家電,Apple Watch S9,12728,LinePay
2026-04-25 23:48,SA-331754,M00605,美妝保養,SK-II 青春露,5627,信用卡
2026-04-23 06:31,SA-940490,M00465,保健食品,娘家 益生菌,1195,LinePay
2026-04-20 20:03,SA-746954,M00196,服飾配件,Nike Air Force 1,3175,ATM轉帳
2026-04-04 12:30,SA-695320,M01096,母嬰用品,貝親 寬口玻璃奶瓶,576,街口支付
2026-04-12 07:26,SA-206797,M00598,美妝保養,SK-II 青春露,5801,信用卡
2026-04-09 23:57,SA-888092,M00425,3C家電,Sony 降噪耳機,9926,LinePay
2026-04-09 13:17,SA-123016,M01170,母嬰用品,貝親 寬口玻璃奶瓶,543,信用卡
2026-04-26 15:11,SA-386338,M00946,母嬰用品,Combi 奶瓶消毒鍋,3247,超商貨到付款
2026-04-30 15:06,SA-201287,M00700,美妝保養,SK-II 青春露,5894,信用卡
2026-04-23 01:50,SA-533130,M01412,3C家電,LG 掃地機器人,14980,ATM轉帳
2026-04-01 16:35,SA-427598,M00798,保健食品,白蘭氏 雙認證雞精(盒),1329,超商貨到付款
2026-04-18 03:03,SA-543912,M01450,美妝保養,雅詩蘭黛 小棕瓶,4167,超商貨到付款
2026-04-03 21:05,SA-253835,M00309,美妝保養,資生堂 百優精純乳霜,2766,信用卡
2026-04-12 16:46,SA-662679,M01045,生活居家,3M 淨水器濾心,2317,LinePay
2026-04-21 09:54,SA-936597,M00558,生活居家,無印良品 PP收納盒,442,信用卡
2026-04-04 08:17,SA-676213,M00090,3C家電,LG 掃地機器人,14755,信用卡
2026-04-23 17:47,SA-443104,M00825,美妝保養,SK-II 青春露,6108,信用卡
2026-04-09 02:43,SA-742171,M00378,母嬰用品,幫寶適 一級幫紙尿褲(箱),1488,街口支付
2026-04-06 02:45,SA-759050,M01173,服飾配件,G-Shock 經典運動錶,3132,街口支付
2026-04-04 18:42,SA-698074,M00109,美妝保養,理膚寶水 B5全面修復霜,841,信用卡
2026-04-19 16:57,SA-984273,M00362,服飾配件,Ray-Ban 飛行員太陽眼鏡,5436,超商貨到付款
2026-04-16 08:58,SA-264989,M00728,生活居家,無印良品 PP收納盒,423,超商貨到付款
2026-04-13 17:50,SA-898044,M01402,服飾配件,Levi's 501牛仔褲,3884,LinePay
2026-04-03 21:41,SA-153523,M00754,生活居家,無印良品 PP收納盒,429,信用卡
2026-04-16 14:59,SA-232453,M01373,3C家電,Sony 降噪耳機,10605,ATM轉帳
2026-04-12 20:09,SA-888279,M00413,保健食品,白蘭氏 雙認證雞精(盒),1331,信用卡
2026-04-15 13:35,SA-651985,M00156,生活居家,舒潔 抽取式衛生紙(箱),848,超商貨到付款
2026-04-03 03:08,SA-732675,M00703,3C家電,Nintendo Switch,9605,信用卡
2026-04-04 06:23,SA-452544,M00019,美妝保養,資生堂 百優精純乳霜,2690,超商貨到付款
2026-04-26 08:47,SA-332637,M01065,保健食品,善存 綜合維他命,880,信用卡
2026-04-30 10:02,SA-405925,M00198,3C家電,Dyson 吹風機,13852,信用卡
2026-04-23 14:20,SA-712620,M00345,美妝保養,蘭蔻 極光水,3504,超商貨到付款
2026-04-25 06:01,SA-483242,M00291,美妝保養,雅詩蘭黛 小棕瓶,3793,LinePay
2026-04-27 19:38,SA-766498,M01338,3C家電,Nintendo Switch,8813,ATM轉帳
2026-04-03 17:30,SA-591046,M01038,3C家電,iPhone 15 Pro,33224,超商貨到付款
2026-04-29 21:53,SA-242006,M00416,3C家電,LG 掃地機器人,14982,信用卡
2026-04-27 08:21,SA-606634,M00299,生活居家,TOTO 溫水洗淨便座,9214,LinePay
2026-04-06 10:37,SA-389757,M01418,母嬰用品,幫寶適 一級幫紙尿褲(箱),1495,超商貨到付款
2026-04-17 22:20,SA-526294,M00905,3C家電,Sony 降噪耳機,9932,信用卡
2026-04-01 10:15,SA-205743,M00632,母嬰用品,Joie 輕量雙向推車,6792,信用卡
2026-04-14 06:21,SA-933127,M00685,保健食品,善存 綜合維他命,884,信用卡
2026-04-15 17:24,SA-945760,M00465,美妝保養,理膚寶水 B5全面修復霜,839,信用卡
2026-04-16 06:04,SA-149657,M00807,母嬰用品,明治 金選奶粉,693,LinePay
2026-04-20 15:05,SA-229427,M01012,母嬰用品,明治 金選奶粉,733,LinePay
2026-04-07 12:26,SA-585181,M00036,3C家電,Apple Watch S9,12625,信用卡
2026-04-15 23:35,SA-793953,M00390,母嬰用品,明治 金選奶粉,700,信用卡
2026-04-23 07:21,SA-856207,M01179,保健食品,娘家 大紅麴,2524,信用卡
2026-04-14 01:36,SA-324140,M01064,服飾配件,G-Shock 經典運動錶,3124,LinePay
2026-04-15 03:07,SA-374096,M00440,保健食品,桂格 大燕麥片,236,信用卡
2026-04-02 22:55,SA-411186,M00909,生活居家,舒潔 抽取式衛生紙(箱),814,超商貨到付款
2026-04-11 21:28,SA-686493,M01493,美妝保養,SK-II 青春露,5976,超商貨到付款
2026-04-21 21:47,SA-930497,M01375,3C家電,Nintendo Switch,9620,信用卡
2026-04-11 17:02,SA-429204,M01426,美妝保養,蘭蔻 極光水,3585,信用卡
2026-04-27 08:16,SA-412247,M00830,3C家電,Apple Watch S9,13139,LinePay
2026-04-04 15:33,SA-200812,M01066,3C家電,Dyson 吹風機,14534,街口支付
2026-04-12 20:20,SA-147280,M00507,服飾配件,Uniqlo 極暖發熱衣,729,LinePay
2026-04-25 23:54,SA-809839,M00838,母嬰用品,Joie 輕量雙向推車,6634,超商貨到付款
2026-04-28 11:36,SA-780564,M00585,3C家電,iPhone 15 Pro,34700,超商貨到付款
2026-04-07 17:42,SA-660944,M00504,母嬰用品,明治 金選奶粉,742,信用卡
2026-04-20 09:20,SA-801969,M01477,美妝保養,理膚寶水 B5全面修復霜,873,街口支付
2026-04-26 17:09,SA-782409,M00006,3C家電,iPhone 15 Pro,35474,超商貨到付款
2026-04-25 17:25,SA-907194,M01371,服飾配件,Ray-Ban 飛行員太陽眼鏡,5273,LinePay
2026-04-24 09:11,SA-626970,M00624,美妝保養,蘭蔻 極光水,3548,LinePay
2026-04-01 04:09,SA-916222,M00019,服飾配件,Ray-Ban 飛行員太陽眼鏡,5270,信用卡
2026-04-20 00:34,SA-725056,M01311,美妝保養,雅詩蘭黛 小棕瓶,3854,LinePay
2026-04-30 01:52,SA-117545,M01108,3C家電,LG 掃地機器人,14485,信用卡
2026-04-20 23:45,SA-852503,M00259,服飾配件,G-Shock 經典運動錶,2920,信用卡
2026-04-19 18:51,SA-274750,M00469,3C家電,iPhone 15 Pro,33524,LinePay
2026-04-18 20:33,SA-454123,M00550,生活居家,無印良品 PP收納盒,427,LinePay
2026-04-20 06:47,SA-164855,M00869,美妝保養,理膚寶水 B5全面修復霜,852,信用卡
2026-04-09 21:21,SA-539244,M00418,服飾配件,Ray-Ban 飛行員太陽眼鏡,5174,街口支付
2026-04-29 06:16,SA-287271,M00602,保健食品,善存 綜合維他命,913,信用卡
2026-04-30 03:43,SA-148897,M00293,3C家電,LG 掃地機器人,14793,信用卡
2026-04-27 19:13,SA-159886,M01026,服飾配件,Levi's 501牛仔褲,3713,信用卡
2026-04-13 01:52,SA-404141,M01193,保健食品,桂格 大燕麥片,231,街口支付
2026-04-18 21:47,SA-341370,M01022,服飾配件,Uniqlo 極暖發熱衣,775,信用卡
2026-04-30 00:37,SA-638277,M00301,生活居家,3M 淨水器濾心,2295,LinePay
2026-04-21 23:27,SA-573316,M00142,3C家電,LG 掃地機器人,14608,LinePay
2026-04-11 15:29,SA-694873,M01273,服飾配件,Levi's 501牛仔褲,3693,ATM轉帳
2026-04-11 08:58,SA-675601,M00539,生活居家,宜得利 N-COOL涼感床墊,1199,信用卡
2026-04-17 15:34,SA-954254,M00742,美妝保養,資生堂 百優精純乳霜,2773,信用卡
2026-04-12 09:22,SA-148772,M01268,3C家電,Dyson 吹風機,13441,信用卡
2026-04-23 23:22,SA-672364,M00040,3C家電,Apple Watch S9,12470,信用卡
2026-04-30 10:55,SA-401267,M01484,3C家電,iPhone 15 Pro,34401,LinePay
2026-04-01 11:54,SA-556606,M01269,美妝保養,SK-II 青春露,5932,街口支付
2026-04-05 02:31,SA-946143,M00161,母嬰用品,Joie 輕量雙向推車,6570,ATM轉帳
2026-04-09 07:27,SA-316758,M01158,生活居家,舒潔 抽取式衛生紙(箱),858,信用卡
2026-04-21 20:54,SA-157102,M01170,服飾配件,Uniqlo 極暖發熱衣,722,信用卡
2026-04-19 02:16,SA-785261,M00032,生活居家,無印良品 PP收納盒,445,LinePay
2026-04-14 12:50,SA-193200,M00386,服飾配件,Nike Air Force 1,3147,街口支付
2026-04-29 08:34,SA-153883,M01020,服飾配件,Nike Air Force 1,3200,超商貨到付款
2026-04-12 01:52,SA-201943,M01103,生活居家,3M 淨水器濾心,2442,LinePay
2026-04-29 10:51,SA-511721,M00193,生活居家,TOTO 溫水洗淨便座,9276,超商貨到付款
2026-04-12 00:49,SA-526458,M00420,服飾配件,Uniqlo 極暖發熱衣,741,信用卡
2026-04-17 00:11,SA-903277,M01227,3C家電,iPhone 15 Pro,35282,LinePay
2026-04-05 05:32,SA-830703,M01314,母嬰用品,明治 金選奶粉,708,超商貨到付款
2026-04-26 11:57,SA-902271,M00133,3C家電,Dyson 吹風機,14539,信用卡
2026-04-19 19:50,SA-617865,M00578,生活居家,無印良品 PP收納盒,433,超商貨到付款
2026-04-16 13:54,SA-659020,M00413,美妝保養,資生堂 百優精純乳霜,2549,信用卡
2026-04-28 12:50,SA-959527,M00744,美妝保養,理膚寶水 B5全面修復霜,841,信用卡
2026-04-01 17:42,SA-884786,M00890,母嬰用品,幫寶適 一級幫紙尿褲(箱),1481,信用卡
2026-04-14 18:46,SA-281417,M01022,3C家電,Sony 降噪耳機,9928,信用卡
2026-04-27 07:05,SA-304381,M00248,生活居家,3M 淨水器濾心,2312,信用卡
2026-04-05 21:38,SA-941969,M00224,3C家電,Nintendo Switch,8819,LinePay
2026-04-13 20:08,SA-543384,M00415,母嬰用品,明治 金選奶粉,706,超商貨到付款
2026-04-01 22:48,SA-407353,M00065,服飾配件,Ray-Ban 飛行員太陽眼鏡,5174,信用卡
2026-04-08 05:54,SA-965830,M00034,生活居家,TOTO 溫水洗淨便座,9840,LinePay
2026-04-15 20:58,SA-770935,M00040,3C家電,iPhone 15 Pro,35003,信用卡
2026-04-15 17:10,SA-414994,M00723,服飾配件,Nike Air Force 1,3304,LinePay
2026-04-02 16:49,SA-136088,M01079,服飾配件,Levi's 501牛仔褲,3908,信用卡
2026-04-09 13:33,SA-464710,M01180,母嬰用品,幫寶適 一級幫紙尿褲(箱),1536,信用卡
2026-04-17 19:12,SA-622849,M01271,生活居家,宜得利 N-COOL涼感床墊,1171,街口支付
2026-04-17 22:43,SA-122791,M00198,3C家電,Nintendo Switch,9113,LinePay
2026-04-15 20:55,SA-667638,M00707,生活居家,TOTO 溫水洗淨便座,9055,信用卡
2026-04-23 03:05,SA-204361,M00056,美妝保養,理膚寶水 B5全面修復霜,825,信用卡
2026-04-01 04:08,SA-882077,M00716,3C家電,Dyson 吹風機,14599,LinePay
2026-04-26 06:20,SA-691526,M00794,美妝保養,理膚寶水 B5全面修復霜,817,LinePay
2026-04-14 16:56,SA-751799,M00359,3C家電,LG 掃地機器人,15699,街口支付
2026-04-30 11:41,SA-694318,M00911,生活居家,3M 淨水器濾心,2455,信用卡
2026-04-08 08:39,SA-411813,M00759,母嬰用品,明治 金選奶粉,692,信用卡
2026-04-05 05:14,SA-732708,M00987,美妝保養,SK-II 青春露,5777,ATM轉帳
2026-04-12 02:03,SA-480201,M00955,生活居家,無印良品 PP收納盒,425,LinePay
2026-04-18 01:40,SA-834623,M01168,母嬰用品,貝親 寬口玻璃奶瓶,525,超商貨到付款
2026-04-10 21:40,SA-716992,M00433,保健食品,娘家 益生菌,1171,超商貨到付款
2026-04-10 20:02,SA-109971,M00127,生活居家,TOTO 溫水洗淨便座,9604,LinePay
2026-04-05 00:15,SA-782827,M00798,3C家電,Dyson 吹風機,13392,LinePay
2026-04-10 16:17,SA-737840,M01289,服飾配件,G-Shock 經典運動錶,2892,LinePay
2026-04-10 18:46,SA-639000,M01016,服飾配件,G-Shock 經典運動錶,3077,超商貨到付款
2026-04-24 19:57,SA-842422,M00684,母嬰用品,貝親 寬口玻璃奶瓶,540,信用卡
2026-04-17 10:31,SA-849014,M00038,美妝保養,資生堂 百優精純乳霜,2683,信用卡
2026-04-26 14:14,SA-486942,M00001,美妝保養,SK-II 青春露,5768,信用卡
2026-04-25 00:47,SA-661370,M01445,3C家電,LG 掃地機器人,14691,超商貨到付款
2026-04-19 02:31,SA-705560,M00600,母嬰用品,幫寶適 一級幫紙尿褲(箱),1574,超商貨到付款
2026-04-25 16:06,SA-746621,M01140,美妝保養,SK-II 青春露,6117,LinePay
2026-04-16 08:19,SA-773326,M00799,3C家電,iPhone 15 Pro,36397,LinePay
2026-04-28 13:15,SA-265462,M00090,服飾配件,Ray-Ban 飛行員太陽眼鏡,5524,LinePay
2026-04-04 05:30,SA-658418,M00779,3C家電,iPhone 15 Pro,36022,超商貨到付款
2026-04-27 16:31,SA-820399,M00107,母嬰用品,貝親 寬口玻璃奶瓶,560,LinePay
2026-04-06 07:16,SA-349926,M00131,服飾配件,Uniqlo 極暖發熱衣,789,信用卡
2026-04-25 22:10,SA-925938,M00496,3C家電,LG 掃地機器人,14528,LinePay
2026-04-19 13:22,SA-251602,M01284,3C家電,Dyson 吹風機,14056,信用卡
2026-04-03 14:46,SA-659380,M01200,美妝保養,雅詩蘭黛 小棕瓶,3923,LinePay
2026-04-01 12:55,SA-839682,M01233,美妝保養,蘭蔻 極光水,3327,超商貨到付款
2026-04-01 03:52,SA-335151,M00127,美妝保養,資生堂 百優精純乳霜,2737,信用卡
2026-04-12 12:42,SA-907057,M01264,生活居家,宜得利 N-COOL涼感床墊,1181,LinePay
2026-04-25 04:39,SA-111400,M00119,美妝保養,雅詩蘭黛 小棕瓶,3910,超商貨到付款
2026-04-22 08:02,SA-834446,M00143,3C家電,Sony 降噪耳機,10532,LinePay
2026-04-14 09:12,SA-990030,M01142,3C家電,Nintendo Switch,8951,LinePay
2026-04-30 19:33,SA-588337,M00897,美妝保養,資生堂 百優精純乳霜,2576,信用卡
2026-04-18 04:21,SA-956482,M01465,美妝保養,雅詩蘭黛 小棕瓶,4109,超商貨到付款
2026-04-19 23:16,SA-639920,M01340,美妝保養,SK-II 青春露,5654,信用卡
2026-04-24 17:10,SA-964700,M00051,生活居家,無印良品 PP收納盒,440,街口支付
2026-04-06 00:47,SA-260700,M01056,3C家電,LG 掃地機器人,15811,LinePay
2026-04-08 15:43,SA-678759,M00091,服飾配件,Levi's 501牛仔褲,3659,LinePay
2026-04-09 03:36,SA-667286,M00082,生活居家,無印良品 PP收納盒,442,街口支付
2026-04-05 02:38,SA-837358,M00119,美妝保養,理膚寶水 B5全面修復霜,800,LinePay
2026-04-03 05:58,SA-499399,M00978,母嬰用品,Combi 奶瓶消毒鍋,3184,信用卡
2026-04-30 17:38,SA-897958,M01391,生活居家,舒潔 抽取式衛生紙(箱),893,LinePay
2026-04-08 22:03,SA-601890,M01383,美妝保養,蘭蔻 極光水,3418,信用卡
2026-04-07 07:41,SA-186967,M00070,母嬰用品,Joie 輕量雙向推車,6780,LinePay
2026-04-03 00:22,SA-373831,M00253,保健食品,白蘭氏 雙認證雞精(盒),1331,LinePay
2026-04-13 21:20,SA-230471,M01012,服飾配件,Ray-Ban 飛行員太陽眼鏡,5402,LinePay
2026-04-12 07:38,SA-682232,M00455,3C家電,Nintendo Switch,9352,信用卡
2026-04-27 14:33,SA-508342,M00634,生活居家,舒潔 抽取式衛生紙(箱),820,ATM轉帳
2026-04-15 04:46,SA-574456,M00170,服飾配件,Nike Air Force 1,3278,超商貨到付款
2026-04-29 10:16,SA-985758,M00491,服飾配件,Levi's 501牛仔褲,3716,街口支付
2026-04-25 23:28,SA-390776,M00849,生活居家,無印良品 PP收納盒,443,信用卡
2026-04-18 10:58,SA-552719,M00553,服飾配件,Nike Air Force 1,3118,LinePay
2026-04-13 12:04,SA-319855,M00389,生活居家,宜得利 N-COOL涼感床墊,1238,超商貨到付款
2026-04-22 11:34,SA-852887,M00085,3C家電,Sony 降噪耳機,10339,LinePay
2026-04-20 18:14,SA-495096,M01111,美妝保養,蘭蔻 極光水,3525,信用卡
2026-04-21 13:38,SA-785189,M00392,服飾配件,Levi's 501牛仔褲,3866,信用卡
2026-04-20 07:53,SA-715139,M00215,服飾配件,Nike Air Force 1,3155,信用卡
2026-04-19 19:46,SA-676611,M01168,3C家電,Dyson 吹風機,13320,街口支付
2026-04-24 00:16,SA-281363,M00712,母嬰用品,貝親 寬口玻璃奶瓶,552,LinePay
2026-04-18 02:08,SA-632115,M00242,3C家電,Apple Watch S9,12217,信用卡
2026-04-25 10:15,SA-208266,M01250,美妝保養,蘭蔻 極光水,3312,信用卡
2026-04-26 12:37,SA-505583,M00946,生活居家,宜得利 N-COOL涼感床墊,1213,ATM轉帳
2026-04-29 09:40,SA-120746,M01181,保健食品,白蘭氏 雙認證雞精(盒),1263,信用卡
2026-04-16 02:39,SA-180903,M01278,生活居家,舒潔 抽取式衛生紙(箱),896,信用卡
2026-04-09 10:59,SA-430712,M00176,母嬰用品,Combi 奶瓶消毒鍋,3140,LinePay
2026-04-16 20:18,SA-106866,M00038,服飾配件,Ray-Ban 飛行員太陽眼鏡,5552,信用卡
2026-04-05 01:59,SA-335588,M00942,3C家電,LG 掃地機器人,15356,LinePay
2026-04-19 10:21,SA-201277,M00653,服飾配件,G-Shock 經典運動錶,3138,信用卡
2026-04-10 10:15,SA-464625,M01202,服飾配件,Nike Air Force 1,3153,LinePay
2026-04-29 16:14,SA-945261,M00501,母嬰用品,Combi 奶瓶消毒鍋,3203,LinePay
2026-04-20 21:05,SA-617388,M00275,生活居家,TOTO 溫水洗淨便座,9325,超商貨到付款
2026-04-16 15:31,SA-522475,M00081,3C家電,Dyson 吹風機,13928,信用卡
2026-04-25 09:41,SA-404685,M00520,美妝保養,雅詩蘭黛 小棕瓶,3786,信用卡
2026-04-17 10:31,SA-615970,M00020,服飾配件,Ray-Ban 飛行員太陽眼鏡,5386,街口支付
2026-04-12 17:17,SA-151007,M01411,生活居家,宜得利 N-COOL涼感床墊,1221,信用卡
2026-04-14 04:04,SA-421405,M01486,3C家電,Nintendo Switch,9091,信用卡
2026-04-27 23:28,SA-216446,M01213,3C家電,Dyson 吹風機,13853,信用卡
2026-04-25 14:10,SA-285495,M01348,美妝保養,理膚寶水 B5全面修復霜,828,信用卡
2026-04-25 05:18,SA-604385,M01007,服飾配件,Levi's 501牛仔褲,3868,LinePay
2026-04-15 10:00,SA-324486,M01213,3C家電,Apple Watch S9,13352,LinePay
2026-04-13 07:55,SA-104804,M00068,服飾配件,G-Shock 經典運動錶,2945,ATM轉帳
2026-04-21 15:50,SA-660888,M00158,母嬰用品,Combi 奶瓶消毒鍋,3287,LinePay
2026-04-02 20:10,SA-602823,M01351,美妝保養,SK-II 青春露,6020,街口支付
2026-04-04 04:21,SA-223268,M00486,美妝保養,資生堂 百優精純乳霜,2751,信用卡
2026-04-26 03:02,SA-192493,M00452,母嬰用品,貝親 寬口玻璃奶瓶,529,LinePay
2026-04-17 17:19,SA-633039,M00216,3C家電,iPhone 15 Pro,33574,街口支付
2026-04-03 06:42,SA-731809,M00705,服飾配件,Levi's 501牛仔褲,3651,信用卡
2026-04-16 14:28,SA-280255,M01147,美妝保養,蘭蔻 極光水,3478,LinePay
2026-04-30 22:01,SA-627014,M00742,美妝保養,SK-II 青春露,6125,LinePay
2026-04-25 15:17,SA-613181,M00191,服飾配件,G-Shock 經典運動錶,3026,LinePay
2026-04-24 09:48,SA-445684,M00891,3C家電,iPhone 15 Pro,34293,LinePay
2026-04-03 07:33,SA-271469,M00573,母嬰用品,貝親 寬口玻璃奶瓶,576,信用卡
2026-04-26 00:41,SA-381968,M00418,生活居家,舒潔 抽取式衛生紙(箱),825,超商貨到付款
2026-04-25 06:28,SA-338845,M01457,生活居家,舒潔 抽取式衛生紙(箱),852,街口支付
2026-04-17 02:08,SA-587079,M00700,生活居家,TOTO 溫水洗淨便座,9152,信用卡
2026-04-06 20:00,SA-703652,M01371,3C家電,Dyson 吹風機,13453,信用卡
2026-04-18 23:37,SA-546098,M01008,服飾配件,Uniqlo 極暖發熱衣,763,信用卡
2026-04-13 15:56,SA-330359,M00226,美妝保養,雅詩蘭黛 小棕瓶,4173,信用卡
2026-04-27 09:52,SA-471873,M01066,美妝保養,SK-II 青春露,5903,LinePay
2026-04-18 12:42,SA-574616,M00528,3C家電,LG 掃地機器人,14757,街口支付
2026-04-26 09:17,SA-211291,M00064,美妝保養,雅詩蘭黛 小棕瓶,3790,街口支付
2026-04-04 05:59,SA-805106,M00950,生活居家,3M 淨水器濾心,2359,超商貨到付款
2026-04-04 08:50,SA-923654,M00728,服飾配件,Levi's 501牛仔褲,3945,街口支付
2026-04-26 07:52,SA-132013,M00059,3C家電,Nintendo Switch,9093,信用卡
2026-04-20 15:57,SA-281228,M01406,美妝保養,理膚寶水 B5全面修復霜,877,LinePay
2026-04-19 21:12,SA-732730,M00653,服飾配件,Levi's 501牛仔褲,3634,信用卡
2026-04-25 07:15,SA-250717,M00307,3C家電,Apple Watch S9,13276,信用卡
2026-04-20 06:16,SA-967784,M00426,生活居家,無印良品 PP收納盒,445,LinePay
2026-04-10 16:44,SA-261563,M01364,美妝保養,資生堂 百優精純乳霜,2582,超商貨到付款
2026-04-03 21:08,SA-162137,M01214,美妝保養,雅詩蘭黛 小棕瓶,3789,信用卡
2026-04-15 01:40,SA-268278,M00232,3C家電,LG 掃地機器人,15568,信用卡
2026-04-06 14:15,SA-716023,M00270,母嬰用品,幫寶適 一級幫紙尿褲(箱),1502,信用卡
2026-04-27 14:07,SA-368990,M01069,生活居家,無印良品 PP收納盒,428,LinePay
2026-04-07 17:09,SA-942681,M01483,生活居家,3M 淨水器濾心,2401,LinePay
2026-04-21 07:29,SA-247385,M00844,服飾配件,G-Shock 經典運動錶,3123,信用卡
2026-04-03 23:09,SA-494939,M00241,服飾配件,Ray-Ban 飛行員太陽眼鏡,5336,信用卡
2026-04-30 13:57,SA-918465,M00100,美妝保養,蘭蔻 極光水,3392,LinePay
2026-04-05 17:43,SA-704043,M01404,母嬰用品,明治 金選奶粉,691,LinePay
2026-04-26 19:51,SA-394694,M00918,生活居家,舒潔 抽取式衛生紙(箱),863,信用卡
2026-04-16 04:51,SA-934860,M00991,3C家電,iPhone 15 Pro,35195,超商貨到付款
2026-04-02 09:56,SA-562274,M01212,3C家電,LG 掃地機器人,14433,超商貨到付款
2026-04-27 10:16,SA-758796,M00007,生活居家,3M 淨水器濾心,2258,信用卡
2026-04-17 01:30,SA-108202,M00818,生活居家,TOTO 溫水洗淨便座,9384,街口支付
2026-04-02 14:21,SA-618615,M00024,生活居家,3M 淨水器濾心,2462,信用卡
2026-04-06 00:37,SA-853049,M00055,母嬰用品,明治 金選奶粉,724,LinePay
2026-04-21 05:59,SA-773974,M00402,美妝保養,SK-II 青春露,5919,超商貨到付款
2026-04-28 21:40,SA-417173,M01490,美妝保養,SK-II 青春露,6157,信用卡
2026-04-01 04:03,SA-376338,M00865,美妝保養,SK-II 青春露,6088,信用卡
2026-04-05 12:24,SA-825244,M00515,3C家電,Nintendo Switch,9136,信用卡
2026-04-23 21:12,SA-587263,M00228,生活居家,3M 淨水器濾心,2345,超商貨到付款
2026-04-28 11:10,SA-397965,M00229,美妝保養,理膚寶水 B5全面修復霜,871,信用卡
2026-04-28 11:34,SA-540662,M00152,生活居家,舒潔 抽取式衛生紙(箱),833,LinePay
2026-04-23 23:31,SA-438033,M00998,美妝保養,雅詩蘭黛 小棕瓶,3969,LinePay
2026-04-18 15:20,SA-375163,M00990,母嬰用品,幫寶適 一級幫紙尿褲(箱),1507,信用卡
2026-04-08 07:29,SA-308975,M00680,美妝保養,蘭蔻 極光水,3303,LinePay
2026-04-20 21:27,SA-498792,M00322,3C家電,iPhone 15 Pro,34816,超商貨到付款
2026-04-12 20:55,SA-616934,M01085,服飾配件,Levi's 501牛仔褲,3597,信用卡
2026-04-23 06:31,SA-201195,M01077,3C家電,Apple Watch S9,12449,超商貨到付款
2026-04-12 07:53,SA-592823,M01185,服飾配件,G-Shock 經典運動錶,2918,超商貨到付款
2026-04-29 16:23,SA-301400,M00847,生活居家,TOTO 溫水洗淨便座,9416,街口支付
2026-04-27 01:36,SA-318286,M00256,服飾配件,Uniqlo 極暖發熱衣,729,信用卡
2026-04-17 03:37,SA-862177,M01236,3C家電,Nintendo Switch,9659,LinePay
2026-04-05 19:00,SA-459500,M00444,美妝保養,資生堂 百優精純乳霜,2642,超商貨到付款
2026-04-11 23:04,SA-614736,M00258,服飾配件,Levi's 501牛仔褲,3846,超商貨到付款
2026-04-27 16:29,SA-820568,M00779,3C家電,Sony 降噪耳機,9905,ATM轉帳
2026-04-21 01:08,SA-903544,M01177,美妝保養,SK-II 青春露,5836,ATM轉帳
2026-04-16 05:49,SA-847948,M00030,3C家電,iPhone 15 Pro,36767,LinePay
2026-04-23 16:29,SA-819598,M01418,母嬰用品,貝親 寬口玻璃奶瓶,569,超商貨到付款
2026-04-29 18:27,SA-920260,M00982,3C家電,LG 掃地機器人,15449,信用卡
2026-04-23 09:20,SA-167107,M00114,3C家電,Dyson 吹風機,13737,信用卡
2026-04-21 05:55,SA-395186,M00375,生活居家,TOTO 溫水洗淨便座,9224,街口支付
2026-04-04 07:12,SA-519704,M00506,美妝保養,蘭蔻 極光水,3312,信用卡
2026-04-15 04:09,SA-531726,M01240,服飾配件,Uniqlo 極暖發熱衣,745,信用卡
2026-04-02 02:52,SA-135474,M00634,生活居家,TOTO 溫水洗淨便座,9104,LinePay
2026-04-29 06:01,SA-450032,M00996,3C家電,Sony 降噪耳機,10880,超商貨到付款
2026-04-25 18:05,SA-316690,M00846,3C家電,Dyson 吹風機,13145,超商貨到付款
2026-04-28 17:43,SA-258376,M01182,美妝保養,SK-II 青春露,5915,LinePay
